timestamp,hourly_energy_kwh,estimated_avg_power_kw
2023-01-05 15:00:00,0.1742311072325067,0.1742311072325067
2023-01-05 16:00:00,0.06507510259455052,0.06507510259455052
2023-01-05 17:00:00,0.0,0.0
2023-01-05 18:00:00,0.0,0.0
2023-01-05 19:00:00,0.0,0.0
2023-01-05 20:00:00,0.0,0.0
2023-01-05 21:00:00,0.0,0.0
2023-01-05 22:00:00,0.0,0.0
2023-01-05 23:00:00,0.0,0.0
2023-01-06 00:00:00,0.0,0.0
2023-01-06 01:00:00,0.0,0.0
2023-01-06 02:00:00,0.0,0.0
2023-01-06 03:00:00,0.0,0.0
2023-01-06 04:00:00,0.0,0.0
2023-01-06 05:00:00,0.0,0.0
2023-01-06 06:00:00,0.0,0.0
2023-01-06 07:00:00,0.0,0.0
2023-01-06 08:00:00,0.0323763188406017,0.0323763188406017
2023-01-06 09:00:00,0.1579992144514771,0.1579992144514771
2023-01-06 10:00:00,0.26942873660296124,0.26942873660296124
2023-01-06 11:00:00,0.3446321320515109,0.3446321320515109
2023-01-06 12:00:00,0.3762500174115162,0.3762500174115162
2023-01-06 13:00:00,0.361635756322828,0.361635756322828
2023-01-06 14:00:00,0.30199225351832065,0.30199225351832065
2023-01-06 15:00:00,0.2026800534714529,0.2026800534714529
2023-01-06 16:00:00,0.07700551732933136,0.07700551732933136
2023-01-06 17:00:00,0.0,0.0
2023-01-06 18:00:00,0.0,0.0
2023-01-06 19:00:00,0.0,0.0
2023-01-06 20:00:00,0.0,0.0
2023-01-06 21:00:00,0.0,0.0
2023-01-06 22:00:00,0.0,0.0
2023-01-06 23:00:00,0.0,0.0
2023-01-07 00:00:00,0.0,0.0
2023-01-07 01:00:00,0.0,0.0
2023-01-07 02:00:00,0.0,0.0
2023-01-07 03:00:00,0.0,0.0
2023-01-07 04:00:00,0.0,0.0
2023-01-07 05:00:00,0.0,0.0
2023-01-07 06:00:00,0.0,0.0
2023-01-07 07:00:00,0.0,0.0
2023-01-07 08:00:00,0.03514196063483434,0.03514196063483434
2023-01-07 09:00:00,0.17093388153012765,0.17093388153012765
2023-01-07 10:00:00,0.2914129854816921,0.2914129854816921
2023-01-07 11:00:00,0.3728603282467393,0.3728603282467393
2023-01-07 12:00:00,0.40732394489290613,0.40732394489290613
2023-01-07 13:00:00,0.3919240918218872,0.3919240918218872
2023-01-07 14:00:00,0.32792557575825115,0.32792557575825115
2023-01-07 15:00:00,0.22105470725948034,0.22105470725948034
2023-01-07 16:00:00,0.08542252437408247,0.08542252437408247
2023-01-07 17:00:00,0.0,0.0
2023-01-07 18:00:00,0.0,0.0
2023-01-07 19:00:00,0.0,0.0
2023-01-07 20:00:00,0.0,0.0
2023-01-07 21:00:00,0.0,0.0
2023-01-07 22:00:00,0.0,0.0
2023-01-07 23:00:00,0.0,0.0
2023-01-08 00:00:00,0.0,0.0
2023-01-08 01:00:00,0.0,0.0
2023-01-08 02:00:00,0.0,0.0
2023-01-08 03:00:00,0.0,0.0
2023-01-08 04:00:00,0.0,0.0
2023-01-08 05:00:00,0.0,0.0
2023-01-08 06:00:00,0.0,0.0
